"University College","IE","","Cork","http://www.ucc.ie"
"Coatesville Area High School","US","PA","Coatesville",""
"Holy Names High School","US","CA","Oakland","http://12.103.160.6/"
"Science High School","US","NJ","Newark",""
"St. Johns Country Day School","US","FL","Orange Park","http://www.stjohnscds.com"
"Mt. Whitney High School","US","CA","Visalia",""
"Shepaug Valley High School","US","CT","Washington","http://www.region-12.org"
"Elk River Area High School","US","MN","Elk River",""
"Catholic Central High School","US","NY","Troy","http://www.cchstroy.org"
"Delaware County Community College","US","PA","Media","http://www.dccc.edu"
"Lewisville High School","US","TX","Lewisville","http://lhs.lisd.net/"
"Glendale High School","US","MO","Springfield",""
"Harbour View High School","CA","Nb","St. John","http://hvhs.nbed.nb.ca/"
"Churchill High School","CA","Mb","Winnipeg",""
"Tonawanda High School","US","NY","Tonawanda",""
"Provo High School","US","UT","Provo","http://www.phs.provo.edu"
"Rancho Buena Vista High School","US","CA","Vista","http://rbvhs.vusd.k12.ca.us/"
"West Leyden High School","US","IL","Northlake","http://www.leyden212.org/"
"John Stark Regional High School","US","NH","Weare","http://jsrhs.john-stark.k12.nh.us/"
"Darien High School","US","CT","Darien","http://darienps.org/dhs"
"Washington Community High School","US","IL","Washington","http://www.wacohi.net/"
"Lakeland High School","US","NY","Shrub Oak","http://www.lakelandschools.org"
"Slippery Rock Area High School","US","PA","Slippery Rock","http://www.slipperyrock.k12.pa.us/Srhs/srhshome.html"
"Morristown Hamblen High School West","US","TN","Morristown",""
"Longwood High School","US","NY","Middle Island",""
"Springfield High School","US","VT","Springfield","http://springfield.k12.vt.us/"
"Trenton Central High School","US","NJ","Trenton",""
"University of Minnesota","US","MN","Morris",""
"La Salle High School","US","CA","Pasadena","http://www.lasallehs.org/"
"Neenah High School","US","WI","Neenah","http://www.neenah.k12.wi.us/nhs/"
"International School","TH","","Bangkok",""
"Adlai E. Stevenson High School","US","MI","Sterling Heights",""
"Coral Shores High School","US","FL","Tavernier","http://www.monroe.k12.fl.us/csh/"
"Presentation High School","US","CA","San Jose",""
"King's Academy","US","FL","West Palm Beach","http://www.tka.net"
"Siloam Springs High School","US","AR","Siloam Springs","http://sssd.k12.ar.us"
"Mississippi College","US","MS","Clinton",""
"British Columbia Institute of Technology","CA","Bc","Burnaby","http://www.bcit.ca"
"Huntingdon Area High School","US","PA","Huntingdon","http://hasd.tiu.k12.pa.us/hsindex.asp"
"Millbrook High School","US","NC","Raleigh",""
"Miami Springs High School","US","FL","Miami Springs","http://miamisprings.dadeschools.net/"
"Christchurch Girls High School","NZ","","Christchurch",""
"Liberty Christian Academy","US","OH","Columbus",""
"Creative Center","US","NE","Omaha","http://www.thecreativecenter.com/"
"Clarke College","US","IA","Dubuque","http://www.clarke.edu"
"South Secondary School","CA","On","London","http://www.tvdsb.on.ca/south/"
"Malverne High School","US","NY","Malverne","http://www.malverne.k12.ny.us/mhs/"
"San Jose City College","US","CA","San Jose",""
"Muhlenberg College","US","PA","Allentown","http://www.muhlenberg.edu"
"North Carolina School of the Arts","US","NC","Winston Salem","http://www.ncarts.edu"
"West Jones High School","US","MS","Laurel",""
"Paul D. Schreiber High School","US","NY","Port Washington","http://www.portnet.k12.ny.us/schools/schreibr/index.htm"
"Bothell High School","US","WA","Bothell","http://schoolcenter.nsd.org/education/school/school.php?sectionid=9&PHPSESSID=c71f4095f48f787616a85e585ebf7bc0"
"Santa Monica Community College","US","CA","Santa Monica","http://www.smc.edu/"
"Academy of the Sacred Heart","US","MI","Bloomfield Hills","http://www.ashmi.org"
"Placer High School","US","CA","Auburn","http://www.puhsd.k12.ca.us/placer/"
"Strathcona High School","CA","Ab","Edmonton","http://www.strathconachs.com/"
"Watkins Mill High School","US","MD","Montgomery Village","http://www.mcps.k12.md.us/schools/watkinsmillhs/"
"Queen Elizabeth High School","CA","Ab","Calgary",""
"McAllen High School","US","TX","McAllen","http://www.mchi.mcallenisd.org"
"Seaside High School","US","CA","Seaside",""
"Wheeling Jesuit University","US","WV","Wheeling","http://www.wju.edu"
"Hamilton Southeastern High School","US","IN","Fishers",""
"John Fraser Secondary School","CA","On","Mississauga","http://johnfraserss.peelschools.org/"
"Central High School","US","CT","Bridgeport",""
"Muscatine High School","US","IA","Muscatine","http://www.muscatine.k12.ia.us/sites/mhs.htm"
"Paint Branch High School","US","MD","Burtonsville","http://www.mcps.k12.md.us/schools/paintbranchhs/"
"Sharon High School","US","MA","Sharon","http://www.sharon.k12.ma.us/school/shs/shsmain.html"
"Maine School of Science and Mathematics","US","ME","Limestone","http://www.mssm.org"
"Mineola High School","US","NY","Garden City Park",""
"San Francisco State University","US","CA","San Francisco","http://www.sfsu.edu"
"St. Joseph High School","US","MI","St. Joseph","http://www.remc11.k12.mi.us/sjhs/highschool/"
"Howard Community College","US","MD","Columbia","http://www.howardcc.edu"
"Moscrop Secondary School","CA","Bc","Burnaby","http://moscrop.sd41.bc.ca"
"Carroll High School","US","TX","Southlake","http://65.125.82.43/"
"Dunkirk High School","US","NY","Dunkirk",""
"Sterling Heights High School","US","MI","Sterling Heights","http://www.wcs.k12.mi.us/shhs/"
"Woodbridge High School","US","NJ","Woodbridge",""
"Bohemia Manor High School","US","MD","Chesapeake City",""
"Southwood High School","US","LA","Shreveport",""
"University High School","US","CA","Los Angeles",""
"Byron High School","US","MN","Byron","http://bears.byron.k12.mn.us"
"Fraser High School","US","MI","Fraser",""
"Madison Area Technical College","US","WI","Madison","http://www.matcmadison.edu"
"University of Tampa","US","FL","Tampa",""
"Irondequoit High School","US","NY","Rochester",""
"Our Lady of Good Counsel High School","US","MD","Wheaton","http://www.gchs.com"
"North London Collegiate School","UK","","London","http://www.nlcs.org.uk"
"Coon Rapids High School","US","MN","Coon Rapids","http://www.anoka.k12.mn.us/education/school/school.php?sectionid=10301"
"Pope John Paul Ii Catholic Secondary School","CA","On","Toronto",""
"Southern New Hampshire University","US","NH","Manchester","http://www.snhu.edu"
"Loudoun County High School","US","VA","Leesburg","http://www.loudoun.k12.va.us/schools/lchs/"
"North Pole High School","US","AK","North Pole",""
"Sprague High School","US","OR","Salem","http://www.salkeiz.k12.or.us/schools/sprague.htm"
"Beloit Memorial High School","US","WI","Beloit","http://www.sdb.k12.wi.us/memorial/"
"Piper High School","US","FL","Sunrise",""
"Virginia Intermont College","US","VA","Bristol","http://www.vic.edu"
"Owens Community College","US","OH","Toledo","http://www.owens.edu"
"San Joaquin Delta College","US","CA","Stockton","http://www.deltacollege.edu/"
"Cawthra Park Secondary School","CA","On","Mississauga","http://www.cawthrapark.com"
"University of Connecticut","US","CT","Storrs","http://www.uconn.edu"
"Illinois Institute of Art","US","IL","Schaumburg","http://www.ilis.artinstitutes.edu/index.asp?ref=1"
"Athens High School","US","MI","Troy","http://athens.troy.k12.mi.us/"
"Arcata High School","US","CA","Arcata",""
"La Sierra University","US","CA","Riverside",""
"Jyväskylän Lyseon Lukio","FI","","Jyväskylä","http://www.cygnnet.jkl.fi/koulut/lyseo/"
"Carroll High School","US","AL","Ozark","http://ocbecobalt.ocbe.k12.al.us/~chs/"
"Harding University High School","US","NC","Charlotte","http://www.cms.k12.nc.us/allschools/harding/harding.htm"
"University of Waterloo","CA","On","Waterloo","http://www.uwaterloo.ca/"
"Metropolitan State College of Denver","US","CO","Denver","http://www.mscd.edu"
"George Washington High School","US","WV","Charleston",""
"Utica High School","US","MI","Utica",""
"Vestavia Hills High School","US","AL","Birmingham","http://www.vestavia.k12.al.us/high/"
"Warsaw Community High School","US","IN","Warsaw","http://www.warsaw.k12.in.us/wchs/begin/index.asp"
"Washington University In","US","MO","St. Louis","http://www.wustl.edu"
"Canby Union High School","US","OR","Canby",""
"Dos Pueblos High School","US","CA","Goleta","http://www.dphs.org"
"East Paulding High School","US","GA","Dallas",""
"Evergreen High School","US","WA","Seattle",""
"Tom C. Clark High School","US","TX","San Antonio",""
"Browns Plains State High School","AU","Qld","Brisbane",""
"Palm Beach Atlantic University","US","FL","West Palm Beach","http://www.pba.edu/"
"East Chicago Central High School","US","IN","East Chicago",""
"Green Bay East High School","US","WI","Green Bay",""
"Virginia Wesleyan College","US","VA","Norfolk","http://www.vwc.edu"
"Cuesta Community College","US","CA","San Luis Obispo",""
"Tidewater Community College","US","VA","Virginia Beach",""
"Cairo American College","EG","","Cairo","http://www.cacalumni.org"
"Monroe Township High School","US","NJ","Monroe Township","http://www.monroe.k12.nj.us/mths/"
"Chaminade High School","US","NY","Mineola","http://www.chaminade-hs.org"
"Clint High School","US","TX","Clint",""
"Carlsbad High School","US","CA","Carlsbad",""
"West Seneca West High School","US","NY","West Seneca","http://www.wscschools.org"
"Westchester High School","US","CA","Los Angeles","http://www.westchesterhs.org"
"Napoleon High School","US","MI","Napoleon","http://www.napoleon.k12.oh.us/HighSchool/default.htm"
"Algoma University College","CA","On","Sault Ste. Marie","http://www.auc.ca"
"Bishop Kearney High School","US","NY","Brooklyn","http://www.bishopkearneyhs.org"
"Enterprise High School","US","CA","Redding",""
"Mona Shores High School","US","MI","Muskegon","http://www.monashores.net"
"Tyler School of Art","US","PA","Elkins Park","http://tylerstudentlife.com"
"Mother McAuley Liberal Arts High School","US","IL","Chicago","http://www.mothermcauley.org/"
"Cohasset Middle High School","US","MA","Cohasset",""
"Armbrae Academy","CA","Ns","Halifax",""
"Hamburg High School","US","NY","Hamburg","http://www.hamburgschools.com/"
"Elmodena High School","US","CA","Orange",""
"State University of New York College","US","NY","Fredonia","http://www.fredonia.edu"
"State University of New York College of Technology","US","NY","Canton","http://www.canton.edu"
"Hammarskjold High School","CA","On","Thunder Bay","http://hammarskjold.lakeheadschools.ca/"
"John I. Burton High School","US","VA","Norton","http://nortoncityschools.org/"
"Havergal College","CA","On","Toronto","http://www.havergal.on.ca"
"Nanuet High School","US","NY","Nanuet","http://nanunet.lhric.org"
"Cleburne High School","US","TX","Cleburne",""
"International School of Manila","PH","","Manila","http://www.ismanila.com"
"Utah Valley State College","US","UT","Orem","http://www.uvsc.edu"
"All Hallows' School","AU","Qld","Brisbane",""
"Shadle Park High School","US","WA","Spokane","http://www.spokaneschools.org/shadle/"
"Mount Saint Mary's College","US","CA","Los Angeles","http://www.msmc.la.edu"
"Devry University","US","OH","Columbus","http://www.devrycols.edu/"
"Rockwall High School","US","TX","Rockwall","http://www.rockwallisd.com/Schools/Highschool/main.htm"
"Geneseo High School","US","IL","Geneseo",""
"Leo Hayes High School","CA","Nb","Fredericton","http://leohayeshigh.nbed.nb.ca/"
"Sherman Oaks Center for Enriched Studies","US","CA","Tarzana","http://www.lausd.k12.ca.us/Sherman_Oaks_CES/"
"Hobart High School","US","IN","Hobart","http://www.hobart.k12.in.us/hs/hhs.html"
"California College of the Arts","US","CA","San Francisco","http://www.ccac-art.edu"
"Melbourne High School","AU","Vic","Melbourne","http://www.mhs.vic.edu.au/"
"Royal High School","US","CA","Simi Valley",""
"Solano Community College","US","CA","Fairfield","http://www.solano.edu"
"North Warren Regional High School","US","NJ","Blairstown","http://www.northwarren.org"
"Frank W. Springstead High School","US","FL","Spring Hill","http://www.hcsb.k12.fl.us/shs/"
"Ocean County College","US","NJ","Toms River","http://www.ocean.edu"
"Thomas Jefferson University","US","PA","Philadelphia","http://www.tju.edu"
"Emporia State University","US","KS","Emporia","http://www.emporia.edu"
"Lincoln North Star High School","US","NE","Lincoln",""
"St. Lawrence College","CA","On","Kingston","http://www.sl.on.ca"
"Avon Lake High School","US","OH","Avon Lake",""
"University of Massachusetts","US","MA","Dartmouth","http://www.umassd.edu"
"Elizabeth High School","US","NJ","Elizabeth","http://www.elizabeth.k12.nj.us/ehs2004/default.htm"
"Arkansas High School","US","AR","Texarkana","http://txk.k12.ar.us/ahs/"
"Mira Mesa High School","US","CA","San Diego",""
"Southwest High School","US","CA","San Diego",""
"Cibola High School","US","AZ","Yuma",""
"Mitchell High School","US","SD","Mitchell",""
"Evanston Township High School","US","IL","Evanston","http://www.eths.k12.il.us/"
"St. Dominic Academy","US","NJ","Jersey City","http://www.stdominicacad.com/"
"De la Salle University","PH","Mla","Manila",""
"Skowhegan Area High School","US","ME","Skowhegan","http://www.msad54.k12.me.us/MSAD54pages/skow/sahshomepage.htm"
"Perth and District Collegiate Institute","CA","On","Perth",""
"University of Oxford","UK","","Oxford, England",""
"University of Maryland","US","MD","Baltimore",""
"Marylhurst University","US","OR","Marylhurst",""
"Pequea Valley High School","US","PA","Kinzers","http://www.pvsd.k12.pa.us"
"Tri-State University","US","IN","Angola","http://www.tristate.edu"
"Hugh Boyd Secondary","CA","Bc","Richmond",""
"Massasoit Community College","US","MA","Brockton","http://www.massasoit.edu"
"Lafayette High School","US","VA","Williamsburg","http://www.wjcc.k12.va.us/lhs/"
"Park View High School","US","VA","Sterling",""
"Georgia State University","US","GA","Atlanta","http://www.gsu.edu"
"Temecula Valley High School","US","CA","Temecula",""
"Emory University","US","GA","Atlanta","http://www.emory.edu"
"Lakeland High School","US","MI","White Lake",""
"Loyalist College","CA","On","Belleville",""
"Langley High School","US","VA","McLean",""
"Sequoia High School","US","CA","Redwood City","http://www.sequoiahs.org/"
"Pioneer Central High School","US","NY","Yorkshire","http://www.pioneer.wnyric.org"
"La Follette High School","US","WI","Madison","http://www.madison.k12.wi.us/laf/"
"American High School","US","FL","Hialeah",""
"Hellgate High School","US","MT","Missoula",""
"La Jolla High School","US","CA","San Diego",""
"Robert M. Shoemaker High School","US","TX","Killeen",""
"East Limestone High School","US","AL","Athens","http://www.eastlimestonehigh.org/"
"Morrison Christian Academy","TW","","Taichung","http://www.mca.org.tw"
"Harwood Union High School","US","VT","Duxbury","http://www.harwood.org"
"Ocean Township High School","US","NJ","Oakhurst",""
"Edward R. Murrow","US","NY","Brooklyn",""
"Roy High School","US","UT","Roy","http://www.rhs.weber.k12.ut.us/"
"Macomb High School","US","IL","Macomb","http://district185.macomb.com/~mhs/"
